rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27
1,1,6.58934790178995,-0.0598699458812931,-0.0102201043601002,4.58417817918099,7.40594635861014,-0.00297131938625828,4.62436858749883,-0.43807998849983,3.78008165715038,0.0136308307700552,7.03571974295512,0.0878153156522775,4.71092246781662,-0.205274575824808,378.210681266541,-0.798612945732497,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
2,1,4.71917680401623,-0.23407685674846,-0.203257133549872,2.40285790456771,7.41803983480446,0.00773843744319464,4.33013546912012,-0.0088548488853926,3.1779057834767,0.0509328358209827,7.1209914323716,-0.0192668291928118,4.78874559485544,-0.141772103120608,468.037424390501,-4.02673059914211,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
3,1,5.25717724300951,-0.149237672735555,-0.282196118926082,7.85736314356378,7.4332008960309,-0.00460607539648181,5.32189139615825,-0.0694712269038344,4.30148857366118,0.0651431696533546,7.56070472600263,-0.0888433172887351,5.12015984403261,0.0225082584771826,344.66849663041,-1.82318865744101,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
1,2,7.70173377115951,0.0158374950794777,-0.219722488479747,3.78936168301439,7.39525235028142,-0.000836319360036808,4.6348284290258,-0.248218282368522,6.05273255228116,-0.0475516838828172,5.66812966740914,-0.0500615822045158,4.00543576265043,-0.286786323830577,424.722088178195,-0.929036177226301,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
2,2,5.80114711787915,-0.208504460404296,-0.126146011704289,2.87294875252568,7.42947223492378,0.00400157216780735,4.11783849778755,-0.113853478876296,6.08026864604145,-0.0126878137856395,5.68802577164407,-0.116326515513552,4.86950990371567,-0.231281939622426,463.15674779419,-3.9162836269064,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
3,2,7.57605586326857,-0.114173959311879,-0.0898138713092892,3.29580892719994,7.43966193495262,-0.00742354444627557,4.97522983512539,-0.0512333401483916,5.43722721621085,0.0133640116619265,5.68060473114291,-0.036780018662995,4.69755878365608,-0.1580549462648,455.796719296092,-3.15686707728662,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
1,3,5.01032839554141,-0.328241130482492,-0.194772807911024,2.36772223699153,7.32683933472132,-0.00104021667134421,4.52586500238558,-0.359140944331973,3.59514207519598,0.0555911255262137,5.50395948577887,-0.14344182761265,5.66375834068637,-0.110436039587703,458.934231926149,-1.53769698824606,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
2,3,5.79682212785843,-0.0836474733702871,-0.209941495758078,1.7398373935437,7.31030707120036,0.0041441406877209,4.56648560373358,-0.239092973202659,2.53163579829315,-0.027087953252694,5.44935264003891,-0.225483805082156,5.39706411478307,-0.202634102198722,326.799985835886,2.542127794606,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
3,3,4.83206449805348,-0.0138253973199917,-0.19857230226182,10.1288697950588,7.36268695883765,0.00388258856408376,4.64730358641619,-0.039687219392527,3.5604804817993,0.0763781712034829,5.27205587297265,-0.0567070788119142,4.76691171665985,0.00881831981276479,340.318991642941,-14.7384509488911,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
1,4,8.96009770330815,-0.0240196412886236,-0.129954380603985,8.98919669218736,7.47775828001029,0.000622963278794973,4.02275085498606,0.026569454802144,6.1653280535083,0.0448296000671953,6.35971735760242,-0.106910721335111,4.70233862705593,-0.125569823182839,439.449459988967,0.6113839360685,0.0279577757571005,0.101695048582938,0.751591694218787,0.113010201991319,0.196447854873706,-12.1065781147796,0.598836552768636,-0.0749381762320545,-0.00117796014776516,-1.60420088850803e-15,0.00218332775914528,-0.138897520861356,-6.85746578291176e-13,-0.202813686328624,0.0310738552743884,3.05075541208625e-12,-2.16531120502495e-14,0.000979689014212828
