rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha26,eta_alpha27
1,1,6.46757553593054,-0.239416107499947,-0.162736957804154,10.1945409168684,7.38953433728943,0.000185673727569132,4.82383715396144,-0.178136370692866,4.62438664899535,-0.0309694086170596,5.20334900643013,0.0224666396546593,230.198743430126,-14.4464973470359,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,2.08174503401248,-0.0990105730021806,-0.0129953362169354,0.729343622744136,-0.011141099622221,-0.00271346136758245,0.620012389307049,-0.0160696715279181,-0.603216731710273,-0.0536509843945911,0.053121897907122,0.097368037520059,-100.655025776516,-8.65836154232711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5.34107257324639,-0.149762203491527,-0.0623834567366219,2.25742000828169,7.39338843316506,0.00389712780740903,4.61492446007488,-0.180942042073259,4.14262904017616,-0.0328777842279933,5.07364403272706,-0.00565415031721122,203.511906812101,-12.6270090246618,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,0.955242071328339,-0.009356668993761,0.0873581648505972,-0.77828617812565,-0.00728700374659219,0.000997992712257451,0.411099695420486,-0.0188753429083111,-1.08497434052947,-0.0555593600055247,-0.0765830757959476,0.0692472475481885,-127.341862394541,-6.83887321995301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,5.29582877060293,-0.241902272244395,-0.0983081676292466,0.749443776465211,7.42696387872214,-0.0015948595736388,4.21648860385558,-0.134711007866802,4.09313436021336,-0.0266354110800655,5.15511881241844,0.0394057816791045,260.385122128666,-16.144523440013,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,0.909998268684877,-0.101496737746629,0.0514334539579725,-1.8809327290207,0.0262884418104932,-0.00449399466879038,0.0126638392011831,0.0273556912981451,-1.13446902049226,-0.0493169868575969,0.00489170389543414,0.114307179544504,-70.4686470779761,-10.3563876353042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.86308774646372,0.0230241117496833,-0.16625007541858,8.62808030821748,7.32406736502298,0.00146835335878365,4.31195377049181,-0.459740977095087,3.38650276914135,-0.0430161218463448,4.97449498433033,-0.0991312491374485,174.968857015813,-1.93850293979181,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,-1.52274275545434,0.163429646247449,-0.0165084538313607,0.562513286299155,-0.0766080718886712,-0.00143078173636793,0.108129005837416,-0.29767427793014,-1.84110061156427,-0.0656976976238763,-0.17573212419267,-0.0242298512720488,-155.884912190829,3.84963286491696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2.66032120043619,0.0122238337966878,-0.122928336957608,11.1666324180398,7.31845238340134,0.000928123960163188,4.16050218923645,-0.446014670893024,3.60951602819071,-0.0628742350967533,5.2963797174745,-0.113232920476608,184.719560353576,-3.03158847165784,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,-1.72550930148186,0.152629368294454,0.0268132846296107,0.820421333072398,-0.0822230535103081,-0.00197101113498839,-0.0433225754179416,-0.283947971728077,-1.61808735251492,-0.0855558108742847,0.146152608951494,-0.0383315226112085,-146.134208853066,2.75654733305094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.56979876159906,0.032801916034561,-0.176124121814154,5.86049817448607,7.33982155919891,0.000230993223130726,3.96974741127122,-0.410534346300806,3.44113308697204,-0.0487827780803759,5.40954480831763,-0.124118457152826,137.70517716342,-1.00718358656881,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,-1.81603174031899,0.173207450532327,-0.0263825002269348,0.175725862641879,-0.0608538777127414,-0.00266814187202086,-0.234077353383176,-0.248467647135859,-1.78647029373359,-0.0714643538579073,0.259317699794624,-0.0492170592874263,-193.148592043222,4.78095221813996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4.47537607407969,-0.242275169367924,-0.1957842904949,17.5682277616424,7.49689393402878,-0.00280797689136012,2.41954038789412,-0.15991986753895,7.11791321545716,0.14989602922445,5.81048244385083,-0.163008575187484,227.928951899548,-9.2086464843189,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,0.0895455721616338,-0.101869634870158,-0.0460426689076811,1.27358327977284,0.0962184971171265,-0.0057071119865117,-1.78428437676028,0.00214683162599782,1.89030983475154,0.127214453446919,0.660255335327825,-0.0881071773220843,-102.924817307094,-3.42051067961012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4.18906392362981,-0.271206685110379,-0.0151861621722622,2.65622202681078,7.4416855237508,0.00656867805627726,2.90375804594015,-0.288743706329806,8.21393094383435,0.125149359743311,5.82690987449767,0.0182745246658203,256.045105554219,-0.772682657707744,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,-0.196766578288249,-0.130801150612613,0.134555459414957,-0.615603927492465,0.0410100868391545,0.00366954296112568,-1.30006671871424,-0.126677007164858,2.98632756312873,0.10246778396578,0.676682765974665,0.09317592253122,-74.8086636524232,5.01545314700103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.13675564270796,-0.12746679975393,-0.0922696876091124,3.85663023344014,7.45739004063462,0.00463335060234784,3.11148223379404,-0.232684489689503,7.89129632836934,0.0900419128928645,6.16982174330002,-0.143647509146585,338.596165057052,-14.0192147038772,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,-1.24907485921009,0.0129387347438363,0.0574719339781067,-0.242714944369342,0.0567146037229715,0.00173421550719626,-1.09234253086035,-0.0706177905245553,2.66369294766372,0.0673603371153331,1.01959463477701,-0.0687461112811851,7.74239585040999,-8.23107889916847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.12542688986653,-0.245525707898486,-0.133442904445867,4.06545639762889,7.40072546812536,-0.00102777688951013,4.4220864344211,-0.16690867460629,5.72532768070188,-0.0105320125498554,5.55307431496994,-0.176236961356233,287.284937198383,-4.08938131236959,0.0611977170428251,0.157816300076646,0.738258938479904,0.127839553309544,0.134299107029249,-10.6607992631713,0.430001466227291,2.49827802387528e-15,-0.357329899217194,1.60791313352149e-16,-0.085910995012335,-2.33546735081735e-05,-0.177391729302911,0.103968448699184,0.114161965182575,-5.41086622495841e-15,-1.26040361205153,-0.105120173400719,0.0162987171413523,-0.189982738407728,5.0031213707058e-05,-0.00392691198466171,0.218261669766709,-0.00484197544134257,0.497724299996253,-0.0332135883273868,0.402847206446933,-0.101335563490833,-43.5688320082588,1.69875449233918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
