rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b05,b15,b06,b16,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha15,alpha16,alpha21,alpha22,alpha23,alpha25,alpha26,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26
1,1,4.42732271403869,0.0929075484173306,-0.235558654430514,36.1938916485216,7.45626649122169,0.00280612237561248,4.39101843309252,-0.287537844869945,7.62764769700655,-0.0825844235599321,4.34462821089634,-0.208293997595344,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-0.123716966538407,0.235825732038238,-0.0779589316815298,2.08678891917123,0.0543245081111863,0.00035119615648383,0.212778928659716,-0.134608738479386,0.648194711176433,-0.0520554875991479,-0.901452065293209,-0.139812543378091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,8.35148466304432,-0.00686055237319553,-0.178839899957721,52.6005936132682,7.4005756641887,0.00883929520641489,3.28998319155969,0.00978217914007826,7.34984612960385,0.121483101368105,5.40148516466546,-0.0630697687101305,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,3.80044498246722,0.136057631247712,-0.0212401772087362,2.46062595867198,-0.00136631892180095,0.00638436898728624,-0.888256312873113,0.162711285530637,0.370393143773732,0.152012037328889,0.155404888475911,0.00541168550712272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,9.15641048981441,-0.057151133854889,-0.240944600354605,4.32937357797179,7.40295396647606,0.0065952887379968,4.69894090309198,-0.0417805047294185,7.98916429441565,-0.0149171280079991,4.60016467031213,-0.105900701284516,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,4.60537080923732,0.085767049766018,-0.0833448776056206,-0.0366785850970706,0.00101198336555797,0.00414036251886815,0.520701398659175,0.111148601661141,1.00971130858553,0.0156118079527851,-0.645915605877421,-0.0374192470672629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3.3114022666127,-0.23171725006442,-0.236514742426595,1.35085812005666,7.3995783648318,-0.00227549405543186,5.51526547294586,-0.11869327880611,6.75587199568621,0.0602232190657694,7.34954935694685,-0.0997279419367691,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-1.2396374139644,-0.0887990664435132,-0.0789150196776111,-1.201361411431,-0.00236361827870013,-0.00473042027456051,1.33702596851306,0.0342358275844492,-0.223580990143914,0.0907521550265536,2.1034690807573,-0.0312464877195158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4.03189358971949,-0.249800936213288,-0.160102944648832,3.30993055260973,7.4590886303459,-0.00802437965706259,5.60816527972534,-0.169623140758723,7.20815532113941,-0.0177551537992572,7.26017391777034,-0.0208903960329605,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-0.519146090857599,-0.106882752592381,-0.00250322189984747,-0.305174238347167,0.057146647235399,-0.0104793058761912,1.42992577529253,-0.0166940343681633,0.228702335309291,0.012773782161527,2.01409364158079,0.0475910581842928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,4.40127930643761,-0.276065301421219,-0.150101970502344,1.93330712997678,7.38648915950999,-0.00149731430005781,5.69341769921614,-0.226013371445799,6.76870993434977,0.121343063265531,6.98267753866152,0.00146540683922857,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-0.149760374139479,-0.133147117800312,0.00749775224664001,-0.84286937109923,-0.0154528236005085,-0.00395224051918646,1.51517819478333,-0.0730842650552394,-0.210743051480352,0.151871999226315,1.73659726247196,0.0699468610564818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.524310859981384,-0.271732589363262,-0.138009177466231,4.14330154630673,7.36926616583365,0.00364852875572596,3.58394560670757,-0.129046819381066,7.00969589667164,-0.1309876481275,5.0141123236353,-0.0461515892641583,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-4.02672882059571,-0.128814405742355,0.0195905452827528,-0.080608501455014,-0.0326758172768544,0.00119360253659731,-0.594293897725238,0.0238822870094931,0.0302429108415163,-0.100458712166716,-0.23196795255425,0.022329864953095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.408847125350251,-0.217174755917095,-0.175822750613161,11.982774840806,7.39931125349625,0.00397834311263239,3.76985271931218,-0.103645010732914,6.70700234553798,0.0818550452032306,5.633246693698,-0.0354622020322239,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-4.14219255522684,-0.0742565722961875,-0.018223027864177,0.981368742207319,-0.0026307296142507,0.00152341689350374,-0.408386785120627,0.0492840956576456,-0.272450640292144,0.112383981164015,0.387166417508449,0.0330192521850294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0.389944734633335,-0.270930600797284,-0.136684363248604,3.1474184051455,7.33015175513022,0.0084613258228241,3.91112852246441,-0.199765756517381,7.2347988705296,0.0754956860309489,5.90896753687278,-0.109572182577257,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-4.16109494594376,-0.128012417176377,0.0209153595003803,-0.355518883533796,-0.071790227980288,0.00600639960369545,-0.267110981968389,-0.0468366501268215,0.25534588469948,0.106024621991733,0.662887260683228,-0.0410907283600041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.6794174806056,-0.249286602358967,-0.18021965817412,5.08156714676851,7.33106544882728,-0.00336689503198454,5.05377320216664,0.0091738092835898,7.66259517031396,-0.00662726015346319,4.64646445585333,-0.109997450457808,0.0622663304810229,0.084200032121007,0.760379880774253,0.117336069040123,0.154997224833835,-8.23462424610137,0.663645723976538,-1.96968060152317e-07,0.000636438965900701,-0.131693505195418,-1.72094233732532e-07,-0.253828996238283,-1.86566184920163e-05,0.103218935088532,-0.871622199971493,-0.10636841873806,-0.0226199354251356,0.123518261043077,-0.0708765342832214,-0.00582182125111319,0.875533697733834,0.162102915674149,0.683142184483843,0.023901675807321,-0.599615820336225,-0.0415159962405551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
