rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha17,alpha21,alpha22,alpha23,alpha24,alpha27
1,1,5.18155629809047,-0.0458727422016335,-0.0771812595279735,5.1032772848112,7.37955078674394,-0.00766899035839386,4.07786021068206,0.0508746174537012,5.29743486376478,-0.186683594806732,273.885251455764,-3.29917579978737,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
2,1,5.42892171986919,-0.145814268728661,-0.200525985318705,13.0522287641188,7.36572516279301,-0.00653157690902505,4.0838983446299,0.0587277531361281,4.6561254458326,-0.154170178969259,220.029869753969,-1.09495343163818,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
3,1,3.97861771328327,-0.0241167655873897,-0.206835493383456,4.47414021701177,7.4151766710271,-0.00906629952391055,3.91972072553491,0.0457889991521668,3.87706546075492,-0.113296804870863,266.878358595602,-3.29066640057116,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
1,2,1.87066103558274,-0.0940682171197712,-0.207049959064272,3.27359969726023,7.42659919248105,-0.00176861765123414,4.29476925963646,-0.134634664627338,7.27102222245244,0.0998361256040357,513.540047815771,1.21191532606425,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
2,2,4.47844002321085,-0.150472343895435,-0.0502250244334998,3.63008898843747,7.41430383839636,0.00300866081707489,4.07251894406057,-0.285686196860343,7.14846993656333,-0.0228170765405724,523.174038171023,-0.794699200139986,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
3,2,1.99274661193357,-0.13617389153262,-0.197760751286079,9.25793485750185,7.44849142474945,-0.00335409535165647,4.52640647747601,-0.254278664823615,7.66673841805433,0.00467466978381383,543.289393388233,-2.02408135487041,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
1,3,3.43283396082877,-0.150320431732639,-0.154152584164439,3.35430071451279,7.39069671206227,-0.000666941633574152,5.03664788758809,-0.15392935333524,3.02786185747987,0.038963507101199,356.200759802059,-3.70325830399782,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
2,3,3.27549165844285,-0.149612361455883,-0.239859987658044,5.94200865084309,7.36450372873531,0.00126623978893631,4.53455819952963,-0.136901185972758,2.64297462153316,0.046351229947488,424.103170811849,-7.6601053437668,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
3,3,4.12866446395637,-0.0668743668547283,-0.0371638836750931,5.5685154358178,7.34120562672513,0.00217837437731337,4.60796564552634,-0.141691820444014,2.63640991476876,0.0392610470639337,369.2153504193,-4.409884844328,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
1,4,2.90823736187353,-0.0667176318789031,-0.190066214222554,4.95787514134689,7.43874866999901,0.00158904294019673,5.91510204812708,-0.0176728233459809,6.38345743189439,-0.0218352966475567,258.077220796454,-4.43478790907999,0.0416390225783814,0.165831266282354,0.752860055879264,0.0849819626155885,0.146652134604697,-10.1130549332171,0.652828309250985,-5.58521247924745e-07,-0.00372789874505348,-0.136778670037283,1.54228780819523e-07,2.91982599456135e-11,0.168615975463786,0.000796685536805975
